用户id,微博昵称,微博正文,是否认证,是否会员,有无签名,微博数,关注数,粉丝数,分组数,原创率,发图率,注册时间,性别,生日,地区
1829461244,一珠核桃,年轻人，有机会当然要抓住,0,0,1,3072,344,412,1,0.0778,0.4477,2011-08-16,女,摩羯座,四川 成都
3182130940,emmm我最棒,想不到理由不要,0,1,1,673,269,165,1,0.3556,0.1333,2013-04-22,女,1994-01-20,陕西
7517141543,丶小白不憨,18岁成名更好！,0,1,1,534,110,13,1,0.0783,0.6067,2020-11-03,女,2002-02-27,浙江 杭州
5979720511,别离开哦w,回复:可不是，就这一下综艺代言都给安排了，就算要挨点骂，但是钱进自己口袋了管他呢,0,1,1,2609,463,358,1,1.0000,1.0000,2020-08-25,女,巨蟹座,浙江 嘉兴
2990634317,借酒装疯的酒杯,回复:接不起大不了掉地上，这个过程起码能赚一笔钱，不好么？有钱以后想上学上学，想开店开店,0,1,1,794,169,149,1,0.6533,0.6667,2013-03-26,男,0,黑龙江 齐齐哈尔
5037819142,你你你你是个人才,当然不应该，你一夜成名没有后续的德行各种支撑，飞的多高摔的多惨,0,0,0,721,291,140,2,0.1248,0.5409,2015-06-24,女,1996-06-17,河北 保定
6206062479,爱国青年赵金子,娱乐新闻还可以，社会新闻就算了,0,1,1,267,190,79,1,0.4851,0.3731,2017-04-09,女,1988-07-07,河北 唐山
6609544150,浅浅溯溪,可以花更多的时间去做想做的事,0,0,0,54,62,20,1,0.7407,0.5556,2020-07-04,女,2004-12-10,福建
6985955198,骑着蚂蚁去看海11111,回复:如果是为了赚钱就该，如果不是就……,0,0,0,171,83,7,1,0.5294,0.1765,2019-02-13,女,0,其他
6619780720,小熊勿贪玩,就看TFBOYS，觉得应该要，好好把握，但是成名太早同时也失去了很多,1,1,1,3067,943,2151,1,0.1767,0.3467,2020-07-14,女,双鱼座,山东
5470306666,吢樱Sakura,真有这个实力，不到20岁 就已经成名了,0,0,0,1706,165,38,1,0.0235,0.6569,2017-12-05,女,1993-05-31,其他
5247839968,出走的冰淇淋,为什么不,0,1,1,30,138,94,6,1.0000,1.0000,2015-06-21,女,1998-06-30,四川
2712178051,格温gwen001,现在的孩子不都从小学就想当网红了吗？出名代表有钱，可以不用上学直接一步到位！后面即使落寞了也比普通上班族赚得多,0,1,1,7888,1049,949,1,0.0150,0.0531,2015-10-20,女,0,澳门 其他
3983844773,想去八中吃碗面,我第一份工作就是地方人介绍的来他任职的公司上班，公司很漂亮能看见广州塔，分配小区有自己房间，工资还好，上班没什么事轻松的很，都是年轻小姐姐聊得来，没有勾心斗角。到现在我还怀念，现在的工资和那时候差不多，有种起点在那里不能越走越回了的感觉，所以我宁愿从苦的时候慢慢变好。,0,0,1,2657,56,167,3,0.1185,0.4667,2014-05-21,女,2014-08-08,湖南 邵阳
5352982910,香菜绿简直无敌了,当然要啊，举个例子。别看郑爽现在退圈了还赔钱品牌商  人家剩的钱够用一辈子了 要是没有成名可能就没有代孕这事但可能现在还在为买房发愁呢 钱真的是好东西,0,1,1,409,121,94,1,1.0000,1.0000,2020-09-12,女,1994-10-16,海外
1911104402,面相隐士,思达回归果然炸场！久违又熟悉的处变不惊着应对奇袭，缓缓道来的语速真的很有共情。角度永远意想不到,1,1,0,20391,25,3703523,1,0.0975,0.0960,2018-03-28,男,1973-03-30,北京
7155729765,没粘性的胶布,一辈子都不会出名，不要干嘛？,0,0,1,140,587,111,1,0.5042,0.5882,2019-05-22,女,0,海外 卢森堡
7557311356,Cerb的锦,小沈阳当属 一夜成名的🌰 ，他用经验告诉大家  不该,0,0,0,9,0,1,1,1.0000,0.4444,02月05日 13:,男,0,其他
7267943509,普爷的啾啾,回复:当然要了，就比如那个粗眉毛小吴，红了以后赚了多少钱。,0,0,1,177,100,34,1,0.4688,0.7812,2020-01-05,女,天蝎座,其他
5864155776,归城朽年,看有没有把握和珍惜的能力，,0,1,1,2904,70,147,1,0.3414,0.4276,2016-12-14,女,1996-08-01,吉林 延边朝鲜族自治州
1768694475,从前有一只喵_,机会难得，不应该错过,0,1,0,95,114,76,1,0.6316,0.8421,2014-08-30,女,摩羯座,广东 广州
5516200815,一片冬麦一群烊,不是该不该吧，是能不能,0,0,1,841,242,153,1,0.1310,0.5238,2017-07-22,女,1997-03-15,其他
6486073029,霸气的茜茜茜,宁愿活不久，也要轰轰烈烈一场,0,0,0,989,1197,51,1,1.0172,1.0172,0,女,1999-05-09,吉林 通化
3474558494,柒晟岚,回复:更何况,0,0,1,18,198,162,1,0.2222,0.5000,2014-08-28,女,1994-02-09,四川 成都
1833270621,又见飞扬,以我个人的长相和能力，一夜成名只有两种可能1.因为惊天丑闻出名。2.因为做好事而牺牲出名，所以我并不想一夜成名。,0,0,1,61,317,66,1,0.3273,0.6909,2010-10-19,女,0001-00-00,福建
5305984626,25度BF,明天和意外，不知道哪个先到来，今晚就有机会，为什么不把握？,0,0,1,117,503,79,5,0.0427,0.6838,2014-09-23,女,1988-12-12,海外 墨西哥
6530310721,-Purple睡个好觉-,从来都没有不付出努力就白来的东西，就算一时给了你你也接不起,0,1,1,275,188,1184,1,0.7692,0.3462,01月30日 18:,男,1994-01-23,黑龙江
5974594498,多肉小葡萄奶茶,要,0,0,0,15,48,2,1,0.0000,0.2857,02月17日 19:,女,1995-05-11,浙江 温州
2681424767,何必还要清醒着呢,我宁可昙花一现的富，也不想脚踏实地的穷,0,1,1,1991,429,108,1,0.1539,0.6260,2016-07-19,女,0,其他
6279006958,噌噌打倒小白莲,你先把话捋好了说,0,0,1,116,51,5,1,0.1724,0.3448,2017-08-28,女,1994-06-23,上海
6342611756,vittorit,哪有什么一夜成名其实都是百炼成钢罢了,0,0,1,122,158,43,1,0.4274,0.5983,2020-04-04,女,2008-05-01,山西 忻州
6796099748,风生水起HYLY,当然不该有，如果给我就当我没说。,0,1,1,309,157,84,1,0.5138,0.4828,2020-08-01,女,0,其他
5969384229,Solitude_hyf,机会还是要把握住吧，也许有的人一辈子都不能成名，人成名过一次，一次让人记住了也好，人生也算圆满了……,0,1,1,11,56,19,1,0.8182,0.9091,2020-02-29,女,白羊座,北京 朝阳区
7488605540,会和阿易好多好多年,有这个机会为什么不好好把握呢？我今年已经20岁了。,0,1,1,168,557,4,1,0.8434,0.4217,2020-08-14,女,0,其他
3087480317,意蓝秋语lakee,能有机会都不带说不要的,0,0,1,2020,250,120,1,0.0248,0.7727,2013-04-01,女,0001-00-00,广东 广州
1768157790,漫步人生潇洒路,出名要趁早，名句啊,0,1,1,2390,140,174,1,1.0000,1.0000,2020-10-23,女,0,浙江 杭州
5253213656,小康追兔记,,0,1,1,3658,231,510,1,0.2663,0.3314,2020-07-29,女,2004-06-15,四川 成都
7217425481,螺蛳粉星星,一月3000，要啊，卖流量广告也能财富自由了要,0,0,1,1124,432,51,1,0.4011,0.3387,2019-07-04,女,1986-07-04,上海
5495948759,他说他一直都在_,可,1,1,0,4354,349,10531,1,0.2147,0.2131,2019-08-28,女,狮子座,黑龙江
6124789999,小飞侠577,辩论赛的这种题目就不要拿出赛场来讨论了，你说张三杀人了他该不该死呢？张三是谋财害命该不该死？张三是正当防卫该不该死？张三是保家卫国该不该死？脱离情景讨论问题，也是没点事儿干了,0,1,0,127,31,1,1,0.7353,0.2941,2019-07-01,男,1987-06-22,江西
1507428657,Elephant控,思达宝藏男孩,0,0,0,109,91,209,1,0.9756,0.9756,2020-08-01,女,水瓶座,上海
5630828403,万年老玐是齐齐的十二,回复:从来都没有一夜成名，都是百炼成钢,0,1,1,195,196,195,1,0.6198,0.6771,2019-08-05,女,2001-10-19,四川 成都
6295222109,源是BGM,说该的因为钱，说不该的因为精神。想一夜成名不过是羡慕名人的光芒万丈，但你有什么资本成名？不过这也没什么错，没钱是万万不能的，不想一夜成名的懂得脚踏实地的道理，成名可能不会在二十岁，但终有一日，名垂青史。可能这短短的一生也未必能实现，但在不断积极的生活中，已然，成为了最闪亮的星。,0,1,1,270,98,105,1,0.1815,0.6296,2017-07-21,女,2001-11-14,河北
2630724211,NancyY55,二十岁不小了,0,1,1,1929,243,159,1,0.5105,0.4842,2017-08-23,女,1998-07-10,黑龙江 哈尔滨
7272581936,若若爱困,从来都没有什么一夜成名，都是经过自己的努力换来的结果,0,0,1,212,167,1,1,7.0000,9.0000,今天 09:54 来,女,白羊座,其他
7200980596,0,有真本事的，该出道就出道！,0,1,0,291,192,4,1,0.3103,0.3793,2020-12-30,0,0,0
5856369921,夏丶眸,出名要趁早，不然会晚节不保,0,0,1,63,207,22,1,0.9677,0.3226,2017-10-16,男,1997-07-13,其他
5912549211,演员张凤,必须要好好把握，因为在你把握的时候你知道你有这个能力,1,1,1,236,688,40187,1,1.0000,0.4583,2019-03-03,男,2000-11-30,上海
5979720511,别离开哦w,回复:不管你成名能成多久，成名这会儿赚的钱要比你当普通人时多多少倍呢,0,1,1,2609,463,358,1,1.0000,1.0000,2020-08-25,女,巨蟹座,浙江 嘉兴
5786711768,岚柒_whale,如果有继续走下去的能力，一夜成名也不是个坏事,0,0,1,1551,418,75,1,0.3692,0.5117,2016-06-07,女,2002-12-27,天津
1747203785,悬初晴-做自己的事业粉,我参与了 发起的【你觉得该要不要二十岁一夜成名的机会呢？】，我投给了“2.不该”这个选项，你也快来表态吧~,0,1,1,30827,468,473,1,1.0000,1.0000,2020-08-28,女,1994-07-23,广东
5979720511,别离开哦w,当然要，有这个机会先赶紧赚钱存钱吧,0,1,1,2609,463,358,1,1.0000,1.0000,2020-08-25,女,巨蟹座,浙江 嘉兴
5762036471,徐志摩,不要白不要呢,1,1,1,2540,287,11416260,1,1.0132,1.0132,2020-08-20,男,双鱼座,湖南 长沙
5079460853,kepler-18,不要白不要呢,0,1,0,27,228,160,2,1.0000,0.3000,2018-07-16,女,天蝎座,其他
7396353019,午間樂隊營業時間,是个机会就应该把握，尽管有可能失去很多东西，但是同样你也会收获很多同龄人得不到的,0,1,1,4623,499,573,1,1.0000,1.0000,2020-08-31,女,射手座,湖北
7295580781,米茶哥哥,下午好,1,1,1,1218,10843,10284,1,0.9614,0.5834,2019-08-29,男,1986-09-30,湖北
7345368993,HarbourStarlight,诞总的辩论方式也很特别,0,1,1,124,90,29,1,0.2804,0.3738,2020-02-26,女,0,其他
6867303064,树凯-kkk,转发微博,0,0,0,6935,830,265,1,0.0584,0.1431,2020-04-10,男,摩羯座,吉林
2110705772,微博综艺,:  今天播出的奇葩说中，姜思达肖骁史航老友回归与小鹿席瑞熊浩展开了一场精彩的辩论。你觉得该要不要二十岁一夜成名的机会呢？ 你觉得该要不要二十岁一夜成名的机会呢？ ,1,1,1,104211,3827,15230720,7,0.0181,0.0064,2016-01-04,男,01-01,北京
5948295418,爱穿裙子的小佩琦,:确实是这个样子的， 李诞这个观点我也非常认同，做人做事需要踏踏实实的，多经历一些事情才可以成功 ,0,1,1,2863,1216,1016,1,0.5975,0.4179,2020-06-27,女,0,上海
5581121738,小脚丫啵啵啵啵,:我喜欢李诞的这句话！说得太好了！20岁我们可以不成功可以失败！因为这都是我们以后的财富 ,0,0,1,8166,778,87,1,0.0110,0.1755,2015-04-05,女,0,广东
5859413098,明星综艺安利社,:李诞真的是人间清醒啊，获得通透，这个总结真的是很到位了！ ,1,1,1,43998,957,1608634,1,0.0441,0.0136,2017-06-07,女,1989-05-08,广东
2031923553,今天也嘟嘟嘟,:感觉李诞说得挺对的,0,1,1,10053,2160,29,1,1.0000,1.0000,2020-08-26,女,0,青海 西宁
6914519669,月月笑羊羊,:20岁，其实是很美好的一个年龄，人生才真正的刚刚开始，20岁，你可以很努力，也可以暂时不那么努力，因为这时候你还会有几十年的光阴去努力，20岁，你可以先尽情去做喜欢的，不考虑别的，之后，再努力奋斗,0,1,1,124,531,197,1,0.7895,0.6140,2020-07-02,女,0,其他
5854257100,芝士葡萄肉不多L,:这个世界从来不缺风暴 ,0,0,1,122,75,120,1,1.0000,0.5000,2017-08-03,男,1999-10-14,湖北
6629985352,来一口小宁包,: 这个发言真的很励志了 20岁人生才刚刚起步呢,0,0,1,1261,343,2161,1,0.8227,0.5294,2019-09-21,女,0,河北 石家庄
7330460875,娱乐柏,:李诞说的好有道理，20岁失败了，可以趁早获取失败经验为未来做准备 ,1,1,1,1059,269,104153,1,0.9647,0.6000,2020-04-11,女,1919-10-27,海外
6636567894,Moonlight_LZN,: 很少有人会一直顺顺利利 哪里跌倒哪里爬起来就可以啦,0,0,0,884,444,1311,1,0.7619,0.5000,2018-12-10,女,0,内蒙古 包头
5261556444,奇葩说官方微博,:《奇葩说7》本期精彩回顾🌟 机会的另一面便是风险，当20岁的你遇到「一夜成名」的机会，要不要冒着失败的风险去抓住它呢？,1,1,1,12190,806,2977062,8,0.1149,0.0472,2015-01-17,女,2014-07-15,北京
6329004298,那个少年他变了,支持！确实该管管了,0,1,1,10966,3777,11444,1,1.0000,1.0000,2020-08-29,男,1995-10-29,江苏
7187842074,皮卡丘的自言自语,电商这个行业不断发展 管理也要跟上,0,1,1,4278,1831,442,1,0.1622,0.2432,2019-08-29,男,天蝎座,山东
6545950893,茶色眸子道理,直播带货在现在真的太火了，国家的监管制度要及时制定，保护消费者的权益,0,1,1,7917,426,162,1,0.0506,0.1633,2018-09-07,女,1998-11-18,其他
1704636430,生活科技新知,管的过来算我输,0,1,1,48638,1196,5289,2,0.0051,0.0206,2011-09-05,男,1978-05-13,北京 朝阳区
6310910002,活泼的小锅铲,大力支持,1,1,1,328,164,1537,1,1.1475,1.1475,2020-08-22,女,天秤座,北京
7010295158,法徒1,好,0,0,0,49,201,4,1,0.6250,0.6250,2019-08-15,女,0,其他
1763007840,列灬火奶奶,管管卖给老人三无产品,0,1,1,9,446,360,1,0.5000,0.0000,02月07日 00:,男,1991-07-14,上海 松江区
1628614813,窗外的基站,1老工商局，也就是现在市场监管局需要更主动一些吧。虚假宣传不是这个部门管理吗？缺位！2新的带货网红很难再成长了，老的头部大V有充分的资本，人力等要素来应对。素人？难了。,0,0,1,4590,1062,1822,1,0.0828,0.2571,2011-05-04,男,0001-00-00,山东 济南
5774004307,最喜欢晴天了,可以的,0,0,1,22,86,46,1,0.9524,0.1429,2020-10-02,女,2000-02-14,广东
3004527494,-C·Wang-,,0,1,1,1345,342,367,1,0.0446,0.6691,2013-01-21,女,0001-00-00,其他
6474535340,鲲宝宝鸭,得好好管管了,0,0,1,152,229,139,1,0.6623,0.7947,2018-10-09,男,天蝎座,山东 泰安
5477621771,糖醋里脊很好吃耶,快整顿一下快手吧！什么情感主播直播带货，我妈都要被洗脑了…前两天还被忽悠着要给我爸花1300+买双能调理身体的鞋,0,1,1,791,467,125,1,0.1633,0.6443,2016-10-24,女,1996-11-01,广西 桂林
7080614255,赵妍乐,支持  封杀无良主播,0,0,0,291,542,59,1,0.4138,0.5517,2019-04-15,女,0,其他
3082675137,-咯叽咯叽小咯叽,,0,1,1,1892,272,433,1,1.0263,1.0526,2020-08-21,女,1994-01-14,河南 洛阳
5373088161,香菜大蒜醋,赶紧吧，不想看带货了,0,1,1,737,172,5033,1,0.4638,0.5866,2018-11-01,女,1998-06-19,重庆 沙坪坝区
6442563886,灰舟和青,支持，某些网红收了钱不管是啥产品都吆喝着让粉丝买，简直就是丧良心,0,1,1,16,3,3,1,0.9333,0.8000,01月16日 14:,女,巨蟹座,天津
6202696531,飞上月球的鹰,好！！强烈支持,0,0,0,842,771,13,1,0.0594,0.5107,2019-09-03,女,0,其他
5364443570,honey钧钧,淘宝上的食品就该管管了，很多不安全的不卫生,0,0,0,106,495,119,2,0.0377,0.4717,2017-09-30,女,1998-10-13,广东 深圳
7472531752,玖妄人,只有多管制 直播带货才会更长久,0,1,1,1563,243,21,1,0.4013,0.5329,2020-07-30,男,1996-06-18,陕西 商洛
7487839757,月宝宝在努力,支持,0,1,1,78,207,4,1,0.6944,0.5556,2020-08-17,女,2000-07-21,河北 承德
5671810408,放下所有梦和烦恼,真的该好好管管了 保护消费者合法权益,0,1,1,10265,4224,11024,1,0.0574,0.1078,2018-09-16,女,1993-06-01,天津
7141012776,小小小大人是谁,必须支持！应该多加管制 才会更加规范！,0,1,1,2069,288,677,1,0.2698,0.5661,2019-06-28,女,1998-01-15,天津
5523193639,明月照腈纶cC,快手很多卖货的，我觉得很可怕根本没有质量保证，甚至还有卖母婴用品的，害怕,0,1,1,147,185,90,1,0.2740,0.4795,2015-11-13,女,双子座,其他
5979720511,别离开哦w,当然要，有这个机会先赶紧赚钱存钱吧,0,1,1,2609,463,358,1,1.0000,1.0000,2020-08-25,女,巨蟹座,浙江 嘉兴
7396353019,午間樂隊營業時間,是个机会就应该把握，尽管有可能失去很多东西，但是同样你也会收获很多同龄人得不到的,0,1,1,4623,499,573,1,1.0000,1.0000,2020-08-31,女,射手座,湖北
5912549211,演员张凤,必须要好好把握，因为在你把握的时候你知道你有这个能力,1,1,1,236,688,40187,1,1.0000,0.4583,2019-03-03,男,2000-11-30,上海
5662788843,小林同学啞,我很赞同熊浩但是我是俗人我还是想要，我的自信是一点点被现实磨掉的，可能我还是不够强大吧,0,1,1,34,158,159,1,0.8824,0.5882,2018-05-03,女,2000-09-12,辽宁 营口
7195613951,输了青丝秃了头,年轻的时候拼一把，起码老了回忆往事是有个说头,0,0,1,97,97,10,1,0.0412,0.8247,2020-04-11,女,狮子座,其他
5841861120,peekaboo睿,哪有什么一夜成名，都是千辛万苦的付出换来的,0,0,0,528,205,27,1,0.5303,0.3030,2016-02-19,女,0,云南
6530704794,追光少女A,这个没有什么可有疑问的，二十岁的我们都是血气方刚的少年，就像姜思达说的，选择了你可能有不同的结果；但是不选择就只有我没变这一个结果。,1,1,1,276,115,100071,1,0.8365,0.8745,2019-02-07,女,白羊座,北京
6063472909,水果好好好吃,年轻人有机会就要抓住 ，重头再来总比没有拥有过好，也是一种难得的经历,0,0,1,796,23,40,1,0.9597,0.2987,2019-03-13,女,0,广西
6009766139,岁月静好kiko,回复:只是个机会，你接不了就说明你需要看看自己的能力 。不要怨天尤人 。接得了就说明你之前的努力没有白费 。,0,1,1,2962,120,167,1,0.1864,0.4034,2017-01-24,女,1973-01-01,其他
5449543156,缇不停,投了我就能成名吗？不能，我二十一了,0,1,1,3147,266,39,4,0.2041,0.3381,2015-07-07,女,1999-10-15,江苏 徐州
1829461244,一珠核桃,年轻人，有机会当然要抓住,0,0,1,3072,344,412,1,0.0778,0.4477,2011-08-16,女,摩羯座,四川 成都
7565703185,肖战壁虎威亚30米落地不哭,我参与了 发起的投票【你觉得该要不要二十岁一夜成名的机会呢？】，我投给了“1.该”这个选项，你也快来表态吧~ 翻译：给你钱你要不要？,0,0,0,2,0,1,1,0.5000,0.0000,02月18日 13:,男,2001-12-08,北京
3182130940,emmm我最棒,想不到理由不要,0,1,1,673,269,165,1,0.3582,0.5373,2014-12-26,女,1994-01-20,陕西
7517141543,丶小白不憨,18岁成名更好！,0,1,1,534,110,13,1,0.0783,0.6067,2020-11-03,女,2002-02-27,浙江 杭州
5979720511,别离开哦w,回复:可不是，就这一下综艺代言都给安排了，就算要挨点骂，但是钱进自己口袋了管他呢,0,1,1,2609,463,358,1,1.0000,1.0000,2020-08-25,女,巨蟹座,浙江 嘉兴
2990634317,借酒装疯的酒杯,回复:接不起大不了掉地上，这个过程起码能赚一笔钱，不好么？有钱以后想上学上学，想开店开店,0,1,1,794,169,149,1,0.6533,0.6667,2013-01-18,男,0,黑龙江 齐齐哈尔
5037819142,你你你你是个人才,当然不应该，你一夜成名没有后续的德行各种支撑，飞的多高摔的多惨,0,0,0,721,291,140,2,0.1248,0.5409,2015-06-24,女,1996-06-17,河北 保定
6206062479,爱国青年赵金子,娱乐新闻还可以，社会新闻就算了,0,1,1,267,190,79,1,0.4887,0.3759,2017-04-09,女,1988-07-07,河北 唐山
6609544150,浅浅溯溪,可以花更多的时间去做想做的事,0,0,0,54,62,20,1,0.7407,0.5556,2020-07-04,女,2004-12-10,福建
7194909125,国际峰的小贝壳,没有谁是一夜成名的吧,0,0,1,179,70,4,1,0.3889,0.3889,2019-10-23,女,2001-05-20,河南
6619780720,小熊勿贪玩,就看TFBOYS，觉得应该要，好好把握，但是成名太早同时也失去了很多,1,1,1,3067,943,2151,1,0.1767,0.3467,2020-07-14,女,双鱼座,山东
5470306666,吢樱Sakura,真有这个实力，不到20岁 就已经成名了,0,0,0,1706,165,38,1,0.0235,0.6569,2017-12-05,女,1993-05-31,其他
5247839968,出走的冰淇淋,为什么不,0,1,1,30,138,94,6,1.0000,1.0000,2015-06-21,女,1998-06-30,四川
2712178051,格温gwen001,现在的孩子不都从小学就想当网红了吗？出名代表有钱，可以不用上学直接一步到位！后面即使落寞了也比普通上班族赚得多,0,1,1,7888,1049,949,1,0.0150,0.0531,2015-10-20,女,0,澳门 其他
3983844773,想去八中吃碗面,我第一份工作就是地方人介绍的来他任职的公司上班，公司很漂亮能看见广州塔，分配小区有自己房间，工资还好，上班没什么事轻松的很，都是年轻小姐姐聊得来，没有勾心斗角。到现在我还怀念，现在的工资和那时候差不多，有种起点在那里不能越走越回了的感觉，所以我宁愿从苦的时候慢慢变好。,0,0,1,2657,56,167,3,0.1185,0.4667,2014-05-21,女,2014-08-08,湖南 邵阳
5352982910,香菜绿简直无敌了,当然要啊，举个例子。别看郑爽现在退圈了还赔钱品牌商  人家剩的钱够用一辈子了 要是没有成名可能就没有代孕这事但可能现在还在为买房发愁呢 钱真的是好东西,0,1,1,409,121,94,1,1.0000,1.0000,2020-09-12,女,1994-10-16,海外
6074104703,饯缘枳淵,谁不想要呢？！,0,0,1,563,251,122,1,0.6607,0.3036,2017-12-31,女,0,其他
7155729765,没粘性的胶布,一辈子都不会出名，不要干嘛？,0,0,1,140,587,111,1,0.5042,0.5882,2019-05-22,女,0,海外 卢森堡
7557311356,Cerb的锦,小沈阳当属 一夜成名的🌰 ，他用经验告诉大家  不该,0,0,0,9,0,1,1,1.0000,0.4444,02月05日 13:,男,0,其他
7267943509,普爷的啾啾,回复:当然要了，就比如那个粗眉毛小吴，红了以后赚了多少钱。,0,0,1,177,100,34,1,0.4688,0.7812,2020-01-05,女,天蝎座,其他
5864155776,归城朽年,看有没有把握和珍惜的能力，,0,1,1,2904,70,147,1,0.3414,0.4276,2016-12-14,女,1996-08-01,吉林 延边朝鲜族自治州
1768694475,从前有一只喵_,机会难得，不应该错过,0,1,0,95,114,76,1,0.6316,0.8421,2014-08-30,女,摩羯座,广东 广州
5516200815,一片冬麦一群烊,不是该不该吧，是能不能,0,0,1,841,242,153,1,0.0119,0.5238,2017-07-16,女,1997-03-15,其他
6486073029,霸气的茜茜茜,宁愿活不久，也要轰轰烈烈一场,0,0,0,989,1197,51,1,1.0172,1.0172,0,女,1999-05-09,吉林 通化
3474558494,柒晟岚,【射】手座♐️,0,0,1,18,198,162,1,0.2222,0.5000,2014-08-28,女,1994-02-09,四川 成都
1833270621,又见飞扬,以我个人的长相和能力，一夜成名只有两种可能1.因为惊天丑闻出名。2.因为做好事而牺牲出名，所以我并不想一夜成名。,0,0,1,61,317,66,1,0.3273,0.6909,2010-10-19,女,0001-00-00,福建
5305984626,25度BF,明天和意外，不知道哪个先到来，今晚就有机会，为什么不把握？,0,0,1,117,503,79,5,0.0427,0.6838,2014-09-23,女,1988-12-12,海外 墨西哥
6530310721,-Purple睡个好觉-,从来都没有不付出努力就白来的东西，就算一时给了你你也接不起,0,1,1,275,188,1184,1,0.7692,0.3462,01月30日 18:,男,1994-01-23,黑龙江
5974594498,多肉小葡萄奶茶,要,0,0,0,15,48,2,1,0.0000,0.2857,02月17日 19:,女,1995-05-11,浙江 温州
2681424767,何必还要清醒着呢,我宁可昙花一现的富，也不想脚踏实地的穷,0,1,1,1991,429,108,1,0.1488,0.6260,2016-07-19,女,0,其他
6279006958,噌噌打倒小白莲,你先把话捋好了说,0,0,1,116,51,5,1,0.1724,0.3448,2017-08-28,女,1994-06-23,上海
6342611756,vittorit,哪有什么一夜成名其实都是百炼成钢罢了,0,0,1,122,158,43,1,0.4274,0.5983,2020-04-04,女,2008-05-01,山西 忻州
6796099748,风生水起HYLY,当然不该有，如果给我就当我没说。,0,1,1,309,157,84,1,0.5138,0.4828,2020-08-01,女,0,其他
1565630010,璇玑_yolkxuan,机会都不给，能不能把握就看个人了；连机会都不给，那还是平等的社会么？,0,0,1,422,270,151,1,0.3580,0.7613,2011-07-10,女,1984-10-11,福建 厦门
7488605540,会和阿易好多好多年,有这个机会为什么不好好把握呢？我今年已经20岁了。,0,1,1,168,557,4,1,0.8434,0.4217,2020-08-14,女,0,其他
3087480317,意蓝秋语lakee,能有机会都不带说不要的,0,0,1,2020,250,120,1,0.0248,0.7723,2013-04-01,女,0001-00-00,广东 广州
1768157790,漫步人生潇洒路,出名要趁早，名句啊,0,1,1,2390,140,174,1,1.0000,1.0000,2020-10-23,女,0,浙江 杭州
5253213656,小康追兔记,,0,1,1,3658,231,510,1,0.2663,0.3314,2020-07-29,女,2004-06-15,四川 成都
7217425481,螺蛳粉星星,一月3000，要啊，卖流量广告也能财富自由了要,0,0,1,1124,432,51,1,0.4011,0.3387,2019-07-04,女,1986-07-04,上海
5495948759,他说他一直都在_,可,1,1,0,4354,349,10531,1,0.2147,0.2131,2019-08-28,女,狮子座,黑龙江
6124789999,小飞侠577,辩论赛的这种题目就不要拿出赛场来讨论了，你说张三杀人了他该不该死呢？张三是谋财害命该不该死？张三是正当防卫该不该死？张三是保家卫国该不该死？脱离情景讨论问题，也是没点事儿干了,0,1,0,127,31,1,1,0.7353,0.2941,2019-07-01,男,1987-06-22,江西
7285472233,芋圆很爱困,没有什么一夜成名，你也不知道背后多少努力,0,0,1,129,82,2,1,0.4839,0.4839,2020-08-14,女,0,河北
5630828403,万年老玐是齐齐的十二,回复:从来都没有一夜成名，都是百炼成钢,0,1,1,195,197,195,1,0.6198,0.6771,2019-08-05,女,2001-10-19,四川 成都
6295222109,源是BGM,说该的因为钱，说不该的因为精神。想一夜成名不过是羡慕名人的光芒万丈，但你有什么资本成名？不过这也没什么错，没钱是万万不能的，不想一夜成名的懂得脚踏实地的道理，成名可能不会在二十岁，但终有一日，名垂青史。可能这短短的一生也未必能实现，但在不断积极的生活中，已然，成为了最闪亮的星。,0,1,1,270,98,105,1,0.1815,0.6296,2017-07-21,女,2001-11-14,河北
2630724211,NancyY55,二十岁不小了,0,1,1,1929,243,159,1,0.5105,0.4842,2017-08-23,女,1998-07-10,黑龙江 哈尔滨
7272581936,若若爱困,从来都没有什么一夜成名，都是经过自己的努力换来的结果,0,0,1,212,167,1,1,7.0000,9.0000,今天 09:54 来,女,白羊座,其他
7200980596,2021做回自己comeback,有真本事的，该出道就出道！,0,1,0,291,192,4,1,0.3103,0.3793,2020-12-30,男,0,其他
5856369921,夏丶眸,出名要趁早，不然会晚节不保,0,0,1,63,207,22,1,0.9677,0.3226,2017-10-16,男,1997-07-13,其他
5912549211,演员张凤,必须要好好把握，因为在你把握的时候你知道你有这个能力,1,1,1,236,688,40187,1,1.0000,0.4583,2019-03-03,男,2000-11-30,上海
3971598862,爱贾护丽,从来不该有一夜成名，都是千锤百炼，那叫机遇。,0,0,1,824,152,41,1,0.2439,0.4878,2018-08-13,女,2002-09-06,广东
5786711768,岚柒_whale,如果有继续走下去的能力，一夜成名也不是个坏事,0,0,1,1551,418,75,1,0.3692,0.5117,2016-06-07,女,2002-12-27,天津
1747203785,悬初晴-做自己的事业粉,我参与了 发起的【你觉得该要不要二十岁一夜成名的机会呢？】，我投给了“2.不该”这个选项，你也快来表态吧~,0,1,1,30827,468,473,1,1.0000,1.0000,2020-08-28,女,1994-07-23,广东
5979720511,别离开哦w,当然要，有这个机会先赶紧赚钱存钱吧,0,1,1,2609,463,358,1,1.0000,1.0000,2020-08-25,女,巨蟹座,浙江 嘉兴
